quan_cu,phuong_xa,duong_pho,ngo,dien_tich_thuc_te_m,dien_tich_tren_so_m,so_tang,hinh_so_o_thua_at,hien_trang_nha,ket_cau_nha,noi_that,co_thang_may_khong,so_phong_ngu,so_phong_ve_sinh,o_rong_mat_tien_tren_so_m,o_rong_mat_tien_thuc_te_m,chieu_sau_m,o_rong_uong_truoc_nha_m,co_via_he_neu_co_thi_ien_so_met,khoang_cach_ra_uong_o_to,khoang_cach_ra_uong_o_to_tranh,khoang_cach_ra_mat_pho,o_rong_uong_nho_nhat_khi_i_vao_nha,vi_tri_so_may_theo_quy_inh_nha_nuoc,ngo_thong_hay_ngo_cut,nha_nam_cuoi_ngo_cut,nha_may_mat_thoang,o_rong_mat_thoang_ben_canh_neu_co_thi_ien_so_met,o_rong_mat_thoang_ang_sau_nha_neu_co_thi_ien_so_met,khu_vuc_thuan_e_o_khong_kinh_doanh_buon_ban,khu_vuc_doanh_doanh_sam_uat,khu_vuc_kinh_doanh_nho,khu_vuc_kinh_doanh_van_phong,nha_ang_cho_thue,dong_tien_ang_cho_thue_bao_nhieu_1_nam,gan_truong_hoc_mam_non,gan_truong_hoc_cap_1,gan_truong_hoc_cap_2,gan_truong_hoc_cap_3,gan_truong_ai_hoc,gan_cong_vien,gan_benh_vien,gan_cho,gan_trung_tam_thuong_mai_khu_o_thi,khu_dan_tri_thap,khu_dan_tri_cao,gan_bai_o_xe_o_to,ha_tang_xay_dung_xung_quanh,cot_ien_truoc_nha,tram_ien_bien_ap_truoc_nha,cay_truoc_to_truoc_nha,nha_khuat_mat_tien,canh_nha_tang_le,mo_nghia_trang,nam_duoi_chan_cau_hoac_uong_ien_cao_the,nha_nam_trong_quy_hoach,at_dinh_tranh_chap_di_chuc_chua_ro_rang,at_khong_so,loai_at_neu_khac_thi_ien_bao_nhieu_at_o_bao_nhieu_at_nong_nghiep_at_trong_cay_lau_nam,gia_tri_tuong_lai,ngay_gia_chao_cuoi,gia_chot,gia_hien_tai
thanh trì,thanh liệt,kim giang,,30,30,5,nở hậu,xây < 5 năm,,nội thất cơ bản,0,3,6,4,4,7.5,3,0,10,10,50,3,3,1,0,lô góc 2 mặt thoáng,0,0,1,1,1,0,không,0,1,1,1,0,0,0,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,5600000000,5043602941
thanh trì,,vạn phúc,,52.5,52.5,0,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,3.8,3.8,14,2.2,0,10,10,10,2.2,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,0,1,0,không có,xung quanh ít nhà cao tầng,không,không,không,không,không có,không có,0,nằm trong quy hoạch treo không khả thi,0,có sổ,100% đất thổ cư,không có,1/4/2025,2745000000,2745000000
thanh trì,thanh liệt,kim giang,,33.5,36,4,vuông,xây 5–10 năm,,nội thất cơ bản,0,4,3,3.5,3.5,10,3,0,50,100,100,2.5,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,1,0,không,0,1,1,1,1,0,1,1,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,7310000000,6583703125
thanh trì,liên ninh,phương nhị,,30,30,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,3,3,10,8,2.5,1,1,10,4,1,1,0,"thoáng trước, sau",10,3,1,1,1,1,không,0,1,1,1,1,0,0,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,4550000000,4550000000
thanh trì,đông mỹ,đông mỹ,,43.3,43.3,3,vuông,xây < 5 năm,,nội thất cơ bản,0,3,1,5.5,5.5,11,2.5,0,1,15,15,2.5,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,1,0,không,0,1,1,1,0,0,0,1,1,0,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,3710000000,3668112903
thanh trì,thanh liệt,phan trọng tuệ,,17,60,4,vuông,xây 5–10 năm,,nội thất cơ bản,0,4,4,3,3,20,4,0,1,30,30,4,2,1,0,chỉ có 1 mặt tiền,0,0,1,1,1,1,phòng trọ,120000000,1,1,1,1,1,0,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,2480000000,2846246090
thanh trì,,xóm bảng,,32.5,32.5,5,vuông,mới xây xong,nhà khung cột,chỉ có nội thất liền tường,1,4,5,4.6,4.6,7,4,0,0,10,10,4,2,1,0,lô góc 2 mặt thoáng,2,0,0,0,1,0,không,0,1,1,1,1,0,1,0,1,1,1,0,không có,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,cách nhà 100–200m,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,6250000000,6250000000
thanh trì,liên ninh,nội am,nội am,31.5,36,4,vuông,xây < 5 năm,,nội thất cơ bản,0,3,3,3,3,10,5,0,1,1,1,5,1,1,0,lô góc 2 mặt thoáng,10,0,1,0,1,0,không,0,0,0,0,0,0,0,1,1,0,0,1,không có,xung quanh ít nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,5780000000,5780000000
thanh trì,tân triều,cầu bươu,,32,33,3,nở hậu,xây 5–10 năm,,nội thất cơ bản,0,2,2,3.7,3.7,10,2,0,100,100,100,2,3,1,0,lô góc 2 mặt thoáng,20,0,1,0,1,0,không,0,0,0,0,0,1,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,không sổ,100% đất thổ cư,không có,1/4/2025,2350000000,2102957178
thanh trì,đông mỹ,"thôn5, mỹ ả",,47,50,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,3.5,3.5,15,3,0,20,20,20,3,3,1,0,"thoáng trước, sau",0,0,1,0,1,0,không,0,1,1,0,0,0,0,0,1,0,0,1,không có,xung quanh ít nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,3150000000,3150000000
thanh trì,đông mỹ,đông mỹ,mỹ ả,49.4,50,3,vuông,xây 5–10 năm,,nội thất cơ bản,0,3,2,4.5,4.5,11,4,1.5,0,0,0,4,1,1,0,chỉ có 1 mặt tiền,0,0,1,1,1,1,không,0,1,1,1,0,0,0,0,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,4729400000,4676003548
thanh trì,,yên mỹ,,40,40,0,thóp hậu < 20% so với mặt tiền,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4.8,4.8,9,2.2,0,27,27,27,2.1,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,0,0,1,1,1,0,1,0,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,2920000000,2920000000
long biên,việt hưng,kẻ tạnh,,68,68,0,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4.8,4.8,15,10,0,0,0,120,10,2,1,0,chỉ có 1 mặt tiền,0,0,1,0,1,1,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,15500000000,15500000000
long biên,bồ đề,ngọc thuỵ,,29,30,3,vuông,xây > 15 năm,nhà tường chịu lực,chỉ có nội thất liền tường,0,3,2,3.2,3.2,9,2.2,0,20,20,120,2.2,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,1,1,1,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",nhỏ,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5000000000,5000000000
long biên,việt hưng,kim quan,,76.3,76.3,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,8.3,8.3,9.2,3,0,0,20,200,3,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,10000000000,9821700370
long biên,phúc lợi,phúc lợi,,75,75,3,thóp hậu < 20% so với mặt tiền,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4.5,4.5,14,3,0,0,160,160,2.5,3,1,0,lô góc 2 mặt thoáng,14,0,0,0,1,0,không,0,1,1,1,1,0,1,0,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5200000000,5200000000
long biên,bồ đề,ngọc thuỵ,,41.3,41.3,6,vuông,mới xây xong,nhà tường chịu lực,nội thất cơ bản,1,3,5,3.7,3.7,11.3,3,0,40,40,40,2,4,0,0,lô góc 2 mặt thoáng,11,0,1,0,0,0,không,0,1,1,1,1,1,1,1,1,1,0,1,100–300m,xung quanh đồng bộ xây nhà cao tầng,nhỏ,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,9500000000,9500000000
long biên,long biên,bát khối,,30,30,5,nở hậu,mới xây xong,nhà tường chịu lực,chỉ có nội thất liền tường,0,3,4,5.27,5.2,5.6,1.5,0,20,60,300,1.5,4,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,0,0,1,100–300m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,4600000000,4600000000
long biên,long biên,xuân đỗ,,41.7,42,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,3.5,3.5,12.9,2.3,0,0,30,30,2.2,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,0,0,1,0,1,0,0,1,100–300m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,4600000000,5326186668
long biên,sài đồng,nguyễn văn linh,,6.3,8,4,vuông,nhà cũ mới sửa lại đẹp (chỉ tích chọn nếu chủ sửa lại đẹp long lanh),,chỉ có nội thất liền tường,0,2,2,2.3,2.3,3,4,0,5,5,80,4,2,1,0,"thoáng trước, sau",0,3,1,1,1,0,không,0,1,1,1,1,0,1,0,1,1,0,1,không có,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,,0,không sổ,100% đất thổ cư,không có,1/4/2025,750000000,743338716.2
long biên,phúc lợi,sài đồng,,88,91,5,vuông,mới xây xong,nhà khung cột,chỉ có nội thất liền tường,0,5,4,5.5,5.5,16,8,1.5,0,0,300,8,1,1,0,"thoáng trước, sau",0,6,0,0,1,1,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,,0,không sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,10500000000,10500000000
long biên,bồ đề,lâm du,,57,57,4,vuông,mới xây xong,nhà tường chịu lực,"nội thất giá trị cao, tiền tỷ",0,4,3,3.25,3.25,17.5,3.5,0,80,80,80,2,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,9000000000,8564409140
long biên,bồ đề,lâm hạ,,72.3,72.3,7,méo mó,mới xây xong,nhà tường chịu lực,"nội thất giá trị cao, tiền tỷ",1,4,5,4.7,4.7,14,20,5,0,0,40,20,1,1,0,"thoáng trước, sau",0,4,1,1,1,1,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,1,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,28000000000,28000000000
long biên,long biên,ngọc trì,,50,50,4,nở hậu,nhà cũ mới sửa lại đẹp (chỉ tích chọn nếu chủ sửa lại đẹp long lanh),nhà khung cột,nội thất cơ bản,0,5,3,3.8,4,12.5,3,0,100,100,400,3,3,1,0,"thoáng trước, sau",0,0.3,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,6300000000,6778069131
long biên,long biên,trạm,,30,30,6,vuông,mới xây xong,nhà khung cột,chỉ có nội thất liền tường,0,3,4,3.6,3.6,8,2,0,20,40,100,2,4,1,1,chỉ có 1 mặt tiền,0,0,1,0,1,0,không,0,1,1,1,1,0,1,0,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,4100000000,4100000000
long biên,việt hưng,đức giang,,30,30,4,vuông,mới xây xong,nhà tường chịu lực,nội thất cơ bản,0,3,4,7.7,7.7,3.9,2,0,10,10,90,2,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,5000000000,5000000000
long biên,ngọc thuỵ,ngọc thuỵ,,49,50,2,nở hậu,xây 5–10 năm,,nội thất cơ bản,0,1,1,3.3,3.3,16,5,0,1,30,30,5,2,1,0,chỉ có 1 mặt tiền,0,0,1,1,1,0,không,0,1,1,1,1,0,1,0,1,1,0,1,dưới 100m,xung quanh ít nhà cao tầng,không,không,không,không,không có,không có,0,,0,có sổ,100% đất thổ cư,không có,1/4/2025,5000000000,5000000000
long biên,bồ đề,bắc cầu,,56.2,56.2,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4,4,14,3,0,0,15,15,3,3,0,0,lô góc 2 mặt thoáng,14,0,1,0,1,0,không,0,1,1,1,1,1,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",nhỏ,không,không,không,không có,không có,0,nằm trong quy hoạch treo không khả thi,0,có sổ,100% đất thổ cư,không có,1/4/2025,4100000000,4441156970
long biên,long biên,bát khối,,35,35,5,nở hậu,mới xây xong,nhà tường chịu lực,nội thất cơ bản,0,3,4,3.5,3.5,10,2,0,50,50,200,2,3,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,100–300m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5000000000,5000000000
long biên,long biên,bát khối,,35,35,5,vuông,mới xây xong,nhà tường chịu lực,chỉ có nội thất liền tường,0,3,4,5.5,5.5,6.5,2,0,10,50,150,2,4,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,0,0,1,100–300m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,4000000000,4000000000
long biên,long biên,ngọc trì,,100.3,100,1,méo mó,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,1,1,6.25,6.3,13,40,4,0,0,0,40,1,1,0,chỉ có 1 mặt tiền,0,0,0,1,0,1,kinh doanh,240000000,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,33000000000,35504171637
long biên,phúc đồng,nguyễn văn linh,,32,32,5,vuông,mới xây xong,nhà khung cột,nội thất cơ bản,0,3,4,4.1,4.1,8,2.5,0,15,50,50,2.5,3,1,0,chỉ có 1 mặt tiền,0,0,1,1,1,0,không,0,1,1,1,1,0,1,1,1,1,0,1,không có,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,4200000000,4162696811
long biên,phúc lợi,sài đồng,,70,70,3,nở hậu,xây 10–15 năm,nhà khung cột,nội thất cơ bản,0,2,2,5.87,5.8,12,7,1.5,0,0,60,7,1,1,0,"thoáng trước, sau",0,0.5,0,0,1,1,không,0,1,1,1,0,1,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",nhỏ,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,12200000000,12200000000
long biên,thạch bàn,nguyễn văn linh,,136.8,136.8,1,thóp hậu  20 - 50% so với mặt tiền,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,10,10,17,3,0,30,30,200,3,3,1,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",nhỏ,không,không,>=50%,không có,không có,0,,0,có sổ,đất nông nghiệp,không có,1/4/2025,1600000000,1585789261
long biên,bồ đề,ngọc thuỵ,,50,50,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4.5,4.5,12,3,0,0,60,60,3,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,1,0,không,0,1,1,1,1,1,1,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,7500000000,7500000000
long biên,long biên,xuân đỗ,,30,30,1,nở hậu,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,3.41,3.5,9,1,0,100,150,100,1,4,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,0,0,1,0,1,0,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,3200000000,3705173334
long biên,phúc lợi,nguyễn văn linh,,36.3,37,4,thóp hậu < 20% so với mặt tiền,xây 5–10 năm,nhà tường chịu lực,nội thất cơ bản,0,5,3,11.7,11.7,3.2,2,0,15,15,50,1.2,4,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,0,1,1,1,1,1,0,1,dưới 100m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,4600000000,4559144126
long biên,ngọc lâm,nguyễn sơn,,48,48,6,vuông,mới xây xong,nhà khung cột,nội thất cơ bản,1,3,5,4,4,12,4,0,20,20,20,2.5,3,0,0,chỉ có 1 mặt tiền,0,0,1,1,1,0,không,0,1,1,1,1,1,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,11300000000,11300000000
long biên,thạch bàn,nguyễn văn linh,,30,30,6,vuông,xây < 5 năm,nhà khung cột,chỉ có nội thất liền tường,0,5,6,4,4,8,2,0,30,100,200,2,4,1,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,,0,có sổ,100% đất thổ cư,không có,1/4/2025,4000000000,3964473153
long biên,phúc lợi,phúc lợi,,44,44,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,5.27,5.27,9,3,0,0,40,140,2.5,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,4000000000,4000000000
long biên,bồ đề,nguyễn văn cừ,,50,52,5,nở hậu,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,4,3,3.8,3.8,12.5,5,0,1,40,40,4,2,1,0,chỉ có 1 mặt tiền,0,0,1,1,1,0,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,,0,có sổ,100% đất thổ cư,không có,1/4/2025,12800000000,12800000000
long biên,bồ đề,phú viên,,38.5,38.5,1,méo mó,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,2,2,14,3,0,0,30,30,3,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,1,1,1,1,1,0,1,dưới 100m,xung quanh ít nhà cao tầng,không,không,không,không,không có,cạnh nhà,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,2000000000,1676701571
long biên,việt hưng,thanh am,,53,53,5,vuông,xây < 5 năm,nhà tường chịu lực,chỉ có nội thất liền tường,1,6,4,3.5,3.5,15,2.2,0,30,40,60,2,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,0,0,1,1,1,0,0,1,dưới 100m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,8000000000,7197214970
long biên,long biên,minh tâm,,85,85,5,thóp hậu  20 - 50% so với mặt tiền,xây 10–15 năm,nhà tường chịu lực,nội thất cơ bản,1,4,4,10.48,10.48,10.9,12,4,0,0,0,12,1,1,0,chỉ có 1 mặt tiền,0,0,0,1,1,1,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,không sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,22000000000,22000000000
long biên,bồ đề,nguyễn văn cừ,,40,45,5,vuông,xây < 5 năm,nhà khung cột,nội thất cơ bản,1,3,4,5.9,5.9,7,10,0,1,1,20,10,2,1,0,lô góc 2 mặt thoáng,1,0,1,1,1,1,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",nhỏ,không,không,không,không có,không có,0,,0,có sổ,100% đất thổ cư,không có,1/4/2025,12250000000,12250000000
long biên,việt hưng,kẻ tạnh,,68,68,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4.8,4.8,15,10,3,0,0,120,10,2,1,0,lô góc 2 mặt thoáng,12.31,0,1,0,1,1,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,14894000000,14894000000
long biên,bồ đề,ngọc thuỵ,,68.2,68.2,1,thóp hậu < 20% so với mặt tiền,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,1,1,3,3,17,4,0,0,0,220,4,2,1,0,chỉ có 1 mặt tiền,0,0,0,1,1,0,không,0,1,1,1,1,1,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,4850000000,4850000000
long biên,bồ đề,ngọc thuỵ,,30,30,4,vuông,xây 5–10 năm,nhà tường chịu lực,nội thất cơ bản,0,3,3,4.6,4.6,7,3,0,10,50,100,3,3,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,1,1,1,1,1,0,1,100–300m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,4950000000,4950000000
